157.226	164.551	34
165.039	163.574	34
170.898	164.551	34
175.781	164.551	34
182.129	165.527	34
188.965	167.48	34
194.824	170.41	34
199.219	172.851	34
204.101	175.781	34
210.937	179.687	34
217.285	185.058	34
222.168	189.453	34
228.027	193.359	34
232.422	195.801	34
238.769	196.289	34
245.117	197.266	34
252.93	200.195	34
256.836	203.125	34
259.277	208.008	34
261.23	212.891	34
261.719	216.797	34
259.277	222.656	34
257.812	226.562	34
254.394	228.516	34
250	229.98	34
244.141	227.051	34
237.305	229.98	34
231.933	231.445	34
228.027	234.375	34
224.121	237.793	34
221.191	245.117	34
233.887	244.629	34
241.699	245.117	34
250	246.582	34
259.765	247.558	34
265.625	248.535	34
272.461	253.418	34
278.32	258.301	34
282.226	266.601	34
282.715	271.973	34
283.203	280.273	34
282.226	286.133	34
280.762	293.945	34
276.855	301.269	34
273.926	307.129	34
268.555	315.43	34
263.672	321.289	34
257.812	328.125	34
253.906	333.496	34
246.094	338.379	34
234.375	341.308	34
224.609	341.797	34
212.402	340.82	34
202.637	339.355	34
191.406	337.402	34
183.594	335.449	34
174.316	332.031	34
166.504	327.148	34
161.133	321.289	34
154.785	316.894	34
152.344	310.058	34
151.367	302.246	34
152.832	294.922	34
152.832	286.621	34
148.437	278.32	34
144.531	271.973	34
139.16	265.625	34
133.301	258.301	34
128.418	252.93	34
123.535	245.117	34
122.07	238.769	34
121.582	232.91	34
120.605	224.609	34
119.141	215.82	34
118.652	208.984	34
118.652	202.637	34
118.652	197.266	34
121.582	191.406	34
125.488	185.547	34
128.906	180.176	34
133.789	174.805	34
139.16	171.387	34
143.555	167.48	35
148.926	165.039	35
156.738	163.574	35
164.551	163.574	35
174.805	163.574	35
185.058	166.504	35
195.801	170.41	35
204.101	174.805	35
212.891	180.664	35
221.191	186.035	35
227.051	191.406	35
231.933	196.289	35
240.234	199.219	35
245.117	202.637	35
248.535	206.055	35
250.488	210.937	35
251.465	215.82	35
252.441	220.215	35
252.441	223.144	35
247.558	224.121	35
243.652	224.121	35
239.258	222.656	35
234.375	222.168	35
230.957	225.098	35
228.027	229.492	35
225.586	233.887	35
223.633	238.769	35
221.68	243.652	35
220.703	248.535	35
224.121	253.418	35
229.004	255.371	35
234.375	256.836	35
241.699	256.836	35
246.582	257.324	35
252.441	257.324	35
258.301	255.859	35
266.113	259.765	35
271.973	263.672	35
275.879	268.555	35
280.273	274.414	35
282.226	278.808	35
283.203	286.133	35
284.18	293.457	35
284.668	300.293	35
282.226	306.64	35
280.762	314.453	35
279.785	321.289	35
277.344	326.66	35
273.926	333.008	35
267.09	339.355	35
260.742	343.75	35
253.418	348.633	35
244.141	350.586	35
233.887	352.051	35
224.121	352.539	35
218.262	349.609	35
210.937	349.609	35
204.59	348.633	35
195.312	346.191	35
187.012	343.262	35
180.176	338.867	35
172.851	334.472	35
164.551	329.59	35
158.691	323.73	35
154.297	315.918	35
153.32	309.082	35
153.32	304.199	35
154.297	298.828	35
157.226	291.992	35
158.691	288.086	35
159.668	281.25	35
155.762	275.39	35
150.879	270.019	35
145.996	265.137	35
137.695	259.765	35
130.859	252.93	35
127.441	247.07	35
122.559	240.234	35
121.094	230.957	35
121.094	220.215	35
120.117	211.914	35
121.094	204.101	35
121.094	197.754	35
121.582	189.941	35
124.023	184.57	35
127.93	179.199	35
132.324	173.828	35
137.695	170.898	35
148.437	165.527	36
157.226	163.086	36
167.969	163.574	36
178.711	164.062	36
187.5	166.504	36
196.289	169.922	36
203.125	174.316	36
209.961	178.711	36
216.797	184.57	36
223.144	189.941	36
227.539	195.801	36
231.933	202.148	36
234.375	208.008	36
234.863	212.891	36
231.933	216.308	36
229.492	222.168	36
227.051	227.051	36
224.121	233.398	36
222.168	238.769	36
221.191	245.605	36
219.726	254.394	36
222.656	263.672	36
234.863	269.043	36
243.164	271.973	36
255.371	275.39	36
266.601	279.785	36
276.367	285.644	36
280.762	294.922	36
282.715	304.199	36
284.18	313.965	36
284.668	321.289	36
283.691	328.613	36
280.762	334.472	36
278.32	337.89	36
274.414	343.262	36
269.043	348.144	36
264.648	351.562	36
256.836	355.469	36
248.535	358.398	36
239.746	359.863	36
231.445	361.328	36
218.75	359.863	36
208.984	356.445	36
201.172	353.027	36
193.359	348.633	36
187.012	344.238	36
177.246	338.379	36
172.363	333.496	36
164.551	325.195	36
159.668	318.847	36
157.226	309.57	36
156.25	299.805	36
161.133	289.062	36
163.086	281.738	36
162.109	272.949	36
159.18	264.16	36
152.832	257.324	36
143.066	251.953	36
136.719	249.023	36
130.371	243.652	36
126.953	236.816	36
124.023	223.633	36
123.047	214.355	36
122.07	203.613	36
121.582	193.848	36
125	185.547	36
128.418	179.199	36
132.324	174.805	36
137.695	170.898	36
144.043	166.504	36
153.32	163.086	37
163.574	162.109	37
175.293	162.109	37
186.523	165.039	37
194.824	169.434	37
202.148	173.34	37
208.984	179.687	37
215.82	183.594	37
221.68	191.406	37
227.051	200.195	37
229.004	208.008	37
225.586	213.867	37
223.144	224.121	37
222.168	231.445	37
220.703	239.746	37
220.703	247.07	37
228.516	257.812	37
237.305	264.648	37
251.465	270.508	37
260.742	277.344	37
266.601	282.715	37
272.461	289.551	37
275.879	298.34	37
279.297	309.57	37
279.297	316.894	37
280.273	325.195	37
277.832	331.543	37
274.414	339.355	37
270.508	345.215	37
265.137	349.121	37
258.301	353.027	37
251.953	356.445	37
244.141	359.375	37
236.328	361.328	37
222.656	361.816	37
214.355	361.816	37
201.172	355.957	37
190.918	351.074	37
182.617	344.238	37
174.805	336.426	37
168.945	328.613	37
162.598	320.801	37
158.203	313.965	37
156.738	304.199	37
158.691	292.48	37
161.133	287.598	37
165.527	281.738	37
169.434	275.39	37
169.922	268.066	37
163.086	260.742	37
154.297	253.418	37
144.043	250.976	37
137.695	246.582	37
133.301	239.746	37
129.883	232.422	37
127.93	222.656	37
127.93	215.332	37
127.441	207.031	37
127.441	198.242	37
126.465	190.43	37
128.418	183.594	37
132.324	177.734	37
137.695	172.363	37
145.019	168.945	37
157.715	166.016	38
165.527	164.551	38
173.34	164.551	38
182.129	167.48	38
189.453	168.457	38
197.754	171.875	38
203.125	175.781	38
208.008	179.687	38
214.355	186.523	38
218.262	193.359	38
219.238	199.219	38
219.726	207.031	38
216.797	212.402	38
214.844	220.215	38
212.891	225.098	38
211.914	234.375	38
215.332	242.676	38
219.726	251.953	38
227.051	258.789	38
234.863	262.207	38
241.699	266.601	38
247.07	272.949	38
254.394	279.297	38
261.23	289.062	38
266.601	296.387	38
269.531	306.152	38
269.531	315.918	38
267.578	327.637	38
264.648	334.961	38
256.836	343.262	38
249.023	350.586	38
239.258	353.515	38
228.027	354.492	38
215.82	355.469	38
204.59	355.469	38
194.336	352.051	38
187.012	348.144	38
180.176	344.726	38
171.387	338.379	38
164.062	330.566	38
158.691	321.289	38
153.809	311.523	38
151.367	304.199	38
150.879	295.898	38
152.832	290.039	38
156.25	282.226	38
161.621	277.344	38
166.016	273.437	38
169.922	265.625	38
169.434	256.836	38
164.062	250	38
155.273	245.605	38
145.019	242.676	38
137.207	236.816	38
132.812	228.516	38
130.859	219.238	38
130.859	207.519	38
133.301	196.777	38
134.766	187.988	38
139.16	181.152	38
145.996	175.293	38
150.391	170.41	38
164.062	166.992	39
173.34	166.992	39
186.035	168.945	39
193.848	171.875	39
203.613	177.246	39
209.961	182.129	39
214.844	187.988	39
216.797	195.801	39
213.867	203.613	39
211.426	212.402	39
209.473	219.726	39
206.055	227.051	39
207.519	235.351	39
214.355	244.141	39
223.144	247.07	39
231.933	250	39
239.746	253.418	39
246.582	259.277	39
253.418	265.625	39
258.789	272.461	39
264.16	281.25	39
268.066	291.504	39
269.043	300.781	39
268.066	308.105	39
267.09	315.918	39
263.672	323.73	39
260.742	333.496	39
257.812	338.379	39
251.465	343.75	39
244.141	346.68	39
236.816	351.074	39
226.562	354.004	39
216.308	354.98	39
205.078	353.515	39
195.312	352.051	39
187.012	350.097	39
179.199	347.168	39
170.41	342.773	39
164.551	334.961	39
159.18	327.148	39
153.32	318.847	39
150.879	311.035	39
149.902	302.734	39
147.949	295.41	39
147.461	287.598	39
147.461	277.832	39
149.902	271.973	39
154.297	265.137	39
158.691	259.277	39
161.133	252.441	39
162.598	245.605	39
157.715	240.723	39
150.391	235.84	39
142.578	230.957	39
138.184	226.074	39
136.719	219.726	39
136.23	211.914	39
136.23	203.125	39
139.16	192.871	39
141.601	185.058	39
145.996	178.223	39
151.855	172.363	39
158.203	169.434	39
156.25	167.48	40
164.062	165.527	40
172.851	166.504	40
183.594	167.969	40
191.406	170.41	40
200.195	176.269	40
207.519	179.687	40
215.332	185.547	40
221.191	190.43	40
225.586	192.871	40
229.004	197.266	40
229.98	202.148	40
225.098	205.566	40
217.285	208.008	40
215.332	208.984	40
211.426	213.867	40
208.984	219.726	40
208.008	227.051	40
212.402	231.933	40
222.656	230.957	40
228.516	230.469	40
235.84	234.863	40
242.187	237.793	40
248.047	241.211	40
253.418	244.629	40
258.789	248.047	40
265.625	254.883	40
268.555	261.23	40
270.996	269.043	40
272.949	275.879	40
273.926	282.226	40
273.926	291.992	40
273.926	303.223	40
271.973	312.5	40
270.019	318.847	40
265.137	326.172	40
259.277	330.078	40
252.93	336.914	40
247.558	341.308	40
238.281	343.75	40
228.516	347.168	40
217.773	348.633	40
204.101	348.144	40
189.941	348.144	40
176.758	346.68	40
167.969	339.355	40
161.621	333.496	40
155.762	324.219	40
150.391	313.965	40
146.973	301.758	40
146.484	289.551	40
144.531	282.226	40
142.09	275.39	40
149.902	269.531	40
151.855	263.183	40
148.926	249.512	40
141.113	240.234	40
134.766	231.933	40
131.836	224.121	40
128.906	213.867	40
128.418	205.078	40
130.859	197.754	40
132.812	188.965	40
137.695	182.617	40
140.625	177.246	40
145.996	171.875	40
150.391	169.922	40
152.832	167.969	41
159.18	166.504	41
167.48	166.016	41
177.246	166.016	41
187.012	169.434	41
195.801	173.34	41
205.078	177.734	41
212.402	182.129	41
221.191	187.5	41
228.027	192.383	41
233.887	197.754	41
239.258	204.101	41
234.863	208.008	41
228.027	209.961	41
223.633	209.961	41
217.285	212.891	41
215.332	219.238	41
221.68	226.562	41
230.469	225.586	41
239.746	229.004	41
249.023	232.422	41
257.812	238.769	41
265.137	248.047	41
269.531	256.348	41
272.949	265.137	41
276.367	276.367	41
276.367	285.644	41
274.902	295.41	41
273.437	305.664	41
270.508	314.941	41
263.672	323.73	41
258.789	329.59	41
250.976	335.449	41
244.629	337.89	41
234.863	340.82	41
226.562	343.262	41
215.332	344.726	41
208.984	345.703	41
198.242	345.703	41
188.476	344.238	41
179.199	344.238	41
171.387	340.82	41
164.551	334.472	41
156.25	328.125	41
153.809	322.754	41
149.902	313.476	41
147.949	306.64	41
147.461	299.316	41
145.019	289.551	41
143.555	281.738	41
145.508	275.879	41
149.902	270.508	41
149.902	262.207	41
145.019	254.883	41
137.695	247.07	41
131.836	242.187	41
127.441	232.91	41
123.047	225.098	41
121.094	216.308	41
121.094	208.984	41
124.512	200.195	41
125.976	195.801	41
129.394	189.941	41
133.301	185.547	41
136.719	180.176	41
140.137	177.246	41
145.508	174.316	41
147.949	171.387	41
152.832	166.992	42
164.551	165.527	42
173.828	165.039	42
184.082	165.039	42
192.383	169.434	42
200.683	173.828	42
208.496	179.199	42
214.844	183.105	42
221.191	186.523	42
227.051	190.43	42
233.398	195.312	42
237.793	200.195	42
239.746	204.59	42
240.234	208.008	42
238.769	210.449	42
234.375	210.937	42
230.469	209.961	42
227.051	210.937	42
223.633	213.867	42
220.703	216.797	42
217.773	220.703	42
221.68	223.633	42
229.98	226.074	42
236.816	227.051	42
244.141	228.516	42
251.465	232.91	42
258.301	239.258	42
265.625	245.117	42
269.043	250	42
271.973	257.324	42
273.926	264.16	42
274.414	271.484	42
275.39	280.273	42
275.39	288.574	42
271.973	295.898	42
270.019	306.152	42
267.09	312.988	42
263.672	319.336	42
259.765	325.195	42
251.953	329.59	42
242.187	335.449	42
233.887	339.355	42
221.191	341.797	42
205.078	340.82	42
195.801	341.797	42
186.035	341.797	42
175.781	340.332	42
166.016	335.937	42
157.226	329.59	42
154.297	321.289	42
150.391	313.965	42
146.484	305.664	42
144.043	295.898	42
143.555	286.133	42
142.578	278.808	42
144.531	270.508	42
146.973	265.137	42
147.949	259.765	42
142.578	252.441	42
134.277	246.582	42
128.418	241.699	42
123.047	235.351	42
120.117	228.516	42
119.141	219.238	42
119.141	212.891	42
122.07	202.637	42
124.023	195.312	42
128.906	187.988	42
132.812	182.617	42
137.695	178.223	42
142.09	174.805	42
147.461	170.898	42
147.461	169.434	43
155.762	166.504	43
163.574	166.504	43
171.387	164.551	43
180.176	164.551	43
187.5	167.48	43
195.801	170.898	43
203.125	175.293	43
209.961	180.176	43
216.797	183.594	43
222.656	187.988	43
227.051	192.383	43
231.445	196.289	43
237.305	198.73	43
241.699	201.172	43
244.629	205.566	43
246.094	210.449	43
246.094	213.867	43
242.676	215.82	43
235.84	215.332	43
232.422	215.332	43
229.004	217.285	43
224.609	220.215	43
223.144	224.609	43
229.98	228.516	43
236.328	231.445	43
243.164	235.351	43
250	237.793	43
256.348	241.699	43
260.254	245.117	43
264.648	251.465	43
270.508	259.765	43
274.414	265.137	43
276.367	270.508	43
277.344	276.855	43
276.367	284.668	43
274.414	291.015	43
273.926	301.758	43
272.949	310.058	43
269.531	317.871	43
266.113	323.242	43
261.23	327.148	43
257.812	332.519	43
250.976	335.449	43
245.605	337.402	43
238.281	339.355	43
230.957	340.82	43
223.144	341.797	43
210.937	340.82	43
201.172	339.355	43
191.406	337.89	43
182.617	335.449	43
172.851	330.078	43
166.504	326.172	43
161.621	323.73	43
157.715	320.312	43
153.32	311.035	43
149.414	303.223	43
147.949	296.875	43
146.973	284.668	43
145.019	277.344	43
144.043	270.508	43
148.437	266.601	43
149.902	261.23	43
146.484	255.371	43
139.16	249.512	43
131.348	243.164	43
125	236.816	43
124.023	229.98	43
125.488	222.656	43
124.023	213.379	43
122.07	207.031	43
122.07	199.219	43
124.512	192.871	43
127.93	187.012	43
132.812	182.129	43
136.719	178.223	43
140.625	173.34	43
145.996	169.922	44
155.762	166.504	44
164.062	164.551	44
171.875	163.086	44
181.152	164.551	44
189.453	166.504	44
196.777	170.898	44
202.637	175.781	44
209.473	181.152	44
216.308	185.547	44
222.656	190.43	44
231.445	194.824	44
237.305	198.73	44
244.629	202.148	44
250	206.055	44
251.953	211.426	44
252.441	218.75	44
249.023	224.609	44
244.141	227.051	44
238.769	226.074	44
232.91	227.539	44
229.004	230.957	44
235.351	234.375	44
242.676	238.769	44
251.465	244.141	44
258.301	249.512	44
263.672	255.859	44
269.531	262.695	44
274.414	272.461	44
276.367	279.297	44
277.344	288.086	44
278.32	295.898	44
278.32	303.711	44
274.902	310.547	44
269.531	320.801	44
267.09	327.148	44
263.183	332.519	44
259.277	336.914	44
250.488	341.308	44
243.164	344.238	44
229.004	344.726	44
213.867	346.191	44
203.613	343.75	44
194.824	341.797	44
187.988	338.867	44
180.176	334.961	44
173.828	331.055	44
167.48	325.683	44
162.109	319.824	44
158.203	313.476	44
154.297	306.152	44
151.367	299.805	44
149.902	291.504	44
149.414	283.691	44
148.437	277.344	44
146.484	267.578	44
144.531	260.742	44
139.648	252.93	44
134.277	246.582	44
129.883	240.234	44
129.394	234.375	44
125.976	223.633	44
122.559	214.844	44
120.605	207.031	44
123.535	198.73	44
125	191.406	44
129.883	183.594	44
135.742	178.223	44
141.601	174.805	44
147.949	169.434	45
159.668	167.48	45
169.434	165.039	45
180.664	165.039	45
190.918	167.969	45
200.683	175.781	45
208.984	179.199	45
215.332	183.594	45
221.191	187.988	45
227.539	193.848	45
232.422	196.777	45
240.234	199.219	45
247.07	202.148	45
250	206.543	45
252.441	212.891	45
252.441	221.68	45
248.535	224.609	45
242.676	225.098	45
237.305	225.098	45
232.91	226.074	45
228.516	228.027	45
224.609	231.933	45
227.051	236.328	45
234.375	241.699	45
241.211	244.629	45
247.558	248.047	45
252.93	251.953	45
258.789	256.836	45
265.625	263.183	45
269.043	270.019	45
272.461	280.762	45
273.926	291.015	45
270.508	301.269	45
268.066	311.523	45
264.648	320.801	45
254.883	330.078	45
249.023	334.961	45
240.723	339.844	45
232.422	342.285	45
219.726	343.75	45
207.519	342.773	45
195.312	338.867	45
186.035	335.449	45
175.293	329.59	45
167.48	323.242	45
159.668	314.941	45
155.273	303.223	45
151.367	290.527	45
147.461	276.367	45
142.09	266.113	45
136.23	255.371	45
130.859	248.535	45
126.953	238.769	45
126.465	230.957	45
125.976	220.215	45
122.559	213.867	45
121.094	205.078	45
121.094	197.266	45
126.953	188.476	45
131.348	180.176	45
137.695	174.316	45
143.555	173.34	46
151.855	168.457	46
162.598	166.504	46
171.875	166.016	46
182.129	166.992	46
191.894	169.434	46
198.242	174.316	46
205.566	178.711	46
213.379	184.082	46
220.703	189.453	46
226.562	193.359	46
235.351	196.777	46
241.699	199.707	46
249.512	204.101	46
250.976	208.496	46
251.953	218.262	46
250	224.121	46
246.094	226.562	46
240.723	223.144	46
235.351	222.656	46
230.469	226.074	46
226.074	228.027	46
223.144	231.933	46
227.051	238.281	46
233.398	240.723	46
241.211	243.652	46
250	247.558	46
255.859	250.976	46
263.183	258.789	46
265.625	263.672	46
268.555	271.973	46
270.996	280.273	46
272.949	289.551	46
273.437	294.922	46
271.484	304.199	46
269.531	312.5	46
265.137	319.336	46
257.324	329.59	46
251.465	337.402	46
240.234	341.797	46
229.004	344.726	46
216.797	345.215	46
204.101	344.238	46
193.359	341.308	46
180.176	335.937	46
170.41	330.566	46
162.109	324.219	46
156.738	316.406	46
154.297	309.57	46
153.809	301.269	46
150.879	294.922	46
148.437	285.156	46
143.066	278.808	46
142.578	272.461	46
141.601	263.672	46
136.23	256.836	46
130.859	250	46
126.953	243.652	46
126.465	238.769	46
127.93	230.469	46
125.976	223.144	46
120.605	215.332	46
118.652	208.496	46
118.652	201.66	46
122.07	195.312	46
124.023	189.941	46
128.418	183.594	46
132.812	179.687	46
137.695	176.758	46
141.601	169.922	47
152.344	166.992	47
163.086	164.551	47
175.781	165.527	47
182.617	165.527	47
192.871	170.41	47
200.195	173.828	47
205.078	178.711	47
212.402	183.105	47
219.726	187.5	47
223.633	190.918	47
227.051	195.312	47
234.375	198.73	47
240.234	200.195	47
247.07	203.125	47
250	205.078	47
253.418	211.426	47
253.906	216.797	47
254.394	220.215	47
249.023	223.633	47
244.629	222.168	47
237.305	221.68	47
231.933	223.144	47
227.051	226.562	47
226.074	229.98	47
233.398	234.863	47
240.723	239.746	47
246.582	242.676	47
255.371	244.629	47
259.765	250.976	47
263.672	254.883	47
268.555	261.719	47
270.019	269.531	47
271.484	276.855	47
272.949	286.621	47
272.461	294.922	47
270.508	300.293	47
267.09	310.058	47
263.672	316.894	47
259.765	323.242	47
251.953	327.637	47
244.629	333.008	47
238.769	336.426	47
230.469	338.867	47
219.726	339.844	47
211.914	339.844	47
203.613	338.867	47
189.453	337.89	47
180.176	333.008	47
167.48	328.613	47
158.691	323.242	47
155.762	310.547	47
155.273	301.758	47
150.391	290.527	47
144.531	284.18	47
144.043	276.367	47
143.555	269.531	47
139.648	263.183	47
134.277	257.324	47
129.394	250	47
126.465	242.676	47
128.418	230.957	47
125.488	222.168	47
121.582	213.867	47
119.141	205.566	47
118.164	195.312	47
122.559	187.5	47
129.394	181.152	47
133.301	175.781	47
152.344	169.922	48
162.109	166.992	48
169.922	165.039	48
178.223	165.527	48
186.035	166.016	48
194.336	170.41	48
201.66	175.781	48
209.473	180.664	48
216.308	185.547	48
222.656	190.918	48
231.933	195.801	48
239.746	199.707	48
246.094	204.101	48
250.488	208.496	48
253.906	214.355	48
254.394	218.75	48
250.976	221.68	48
243.652	222.168	48
239.258	220.215	48
235.84	221.191	48
231.445	224.121	48
229.004	228.027	48
233.887	231.445	48
240.723	232.422	48
249.023	235.351	48
252.93	240.234	48
259.765	246.094	48
262.695	252.441	48
267.578	257.812	48
270.996	267.09	48
272.949	274.414	48
273.437	283.203	48
270.019	292.48	48
268.066	299.316	48
265.137	308.594	48
262.695	314.453	48
255.371	320.312	48
250.488	325.683	48
243.164	329.101	48
235.84	333.008	48
226.562	334.472	48
217.285	335.937	48
208.008	337.402	48
195.801	335.449	48
187.5	333.496	48
176.758	331.055	48
169.922	328.613	48
163.574	323.242	48
159.18	319.336	48
154.785	308.594	48
150.879	298.828	48
148.437	291.504	48
147.949	281.25	48
144.531	272.461	48
140.625	265.625	48
135.742	259.765	48
129.394	253.906	48
127.93	245.605	48
127.93	236.328	48
127.441	228.027	48
123.535	221.68	48
119.629	212.402	48
123.047	204.59	48
127.441	195.312	48
132.812	187.988	48
138.672	182.129	48
144.043	175.781	48
148.926	172.363	48
146.484	175.293	49
154.785	171.875	49
162.109	169.434	49
170.898	166.992	49
179.687	166.016	49
189.941	168.457	49
196.777	172.363	49
204.101	177.734	49
209.473	182.129	49
216.797	187.012	49
222.656	189.941	49
228.027	193.848	49
232.422	199.219	49
240.723	201.66	49
246.094	204.101	49
250.488	208.008	49
254.394	212.891	49
255.371	217.773	49
252.93	221.68	49
248.535	222.168	49
243.652	220.215	49
238.769	220.215	49
233.887	222.168	49
230.957	224.609	49
229.492	229.004	49
232.91	232.422	49
237.305	236.816	49
243.164	240.234	49
249.023	240.234	49
256.836	240.723	49
261.23	244.629	49
265.625	250	49
269.531	255.371	49
271.973	260.742	49
272.949	267.578	49
272.949	276.855	49
272.949	284.668	49
271.484	290.527	49
270.019	295.898	49
266.601	302.734	49
264.16	308.594	49
261.23	313.476	49
257.812	316.894	49
253.418	321.777	49
250	324.707	49
244.141	328.125	49
238.281	331.543	49
232.91	333.008	49
226.074	336.426	49
217.773	335.937	49
209.961	337.402	49
199.707	338.379	49
190.918	335.937	49
183.105	334.472	49
173.828	330.566	49
167.48	324.219	49
160.156	315.918	49
153.809	306.152	49
151.367	294.922	49
149.414	284.668	49
146.484	274.902	49
142.578	265.625	49
135.254	256.348	49
129.883	251.465	49
126.465	243.652	49
126.465	236.816	49
128.418	228.516	49
124.512	217.773	49
121.094	210.449	49
120.605	202.637	49
122.559	196.289	49
127.93	189.453	49
131.348	186.523	49
136.719	182.617	49
140.625	177.734	49
145.019	167.48	50
153.32	166.016	50
161.133	165.527	50
170.41	165.527	50
179.199	166.504	50
187.012	166.992	50
198.242	173.34	50
204.101	178.223	50
211.426	182.617	50
217.285	186.523	50
221.68	189.941	50
229.004	195.312	50
235.351	198.73	50
241.699	201.172	50
247.07	204.101	50
251.953	209.473	50
254.394	213.379	50
254.394	218.262	50
254.394	222.168	50
249.512	223.633	50
245.117	222.656	50
239.258	221.191	50
235.351	222.168	50
230.957	225.098	50
227.539	229.004	50
226.074	233.887	50
230.469	237.305	50
240.723	237.793	50
246.094	237.793	50
252.441	239.746	50
259.765	246.094	50
265.137	248.535	50
269.043	255.371	50
273.437	263.672	50
274.414	270.019	50
275.39	278.32	50
272.949	284.668	50
268.066	291.992	50
265.137	299.316	50
262.695	306.64	50
258.789	312.988	50
253.906	318.359	50
248.535	323.73	50
244.141	327.148	50
239.746	331.055	50
234.375	332.519	50
224.609	333.984	50
216.797	335.937	50
211.914	335.937	50
204.101	335.937	50
194.336	334.961	50
186.035	332.031	50
179.199	330.566	50
175.293	328.125	50
169.434	323.242	50
163.574	316.894	50
160.644	313.476	50
156.738	306.152	50
154.785	298.34	50
152.344	290.039	50
151.855	285.644	50
150.879	280.273	50
147.949	273.926	50
142.578	269.531	50
137.695	263.672	50
133.789	254.883	50
130.371	248.535	50
128.418	239.258	50
128.418	233.887	50
126.953	227.051	50
123.535	220.703	50
121.582	214.844	50
121.094	207.519	50
122.559	197.754	50
123.047	191.406	50
126.465	183.594	50
131.348	177.246	50
137.695	172.851	50

